name,code,sectors,products
LG유플러스,032640,전기 통신업,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공"
SPC삼립,005610,기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매"
경농,002100,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조"
경동도시가스,267290,연료용 가스 제조 및 배관공급업,도시가스
경방,000050,종합 소매업,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입"
광동제약,009290,의약품 제조업,"의약품,식음료 제조,도매"
광주신세계,037710,종합 소매업,백화점
국도화학,007690,기초 화학물질 제조업,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매"
금비,008870,유리 및 유리제품 제조업,"유리제품(주류병) 제조/화장품 도소매,수입(병제조기기)"
금호타이어,073240,고무제품 제조업,"타이어,튜브 제조,도매,무역"
남영비비안,002070,봉제의복 제조업,"여성내의류(스타킹,화운데이숀,란제리),카바링사 제조,수출입/부동산 매매,임대"
대림산업,000210,토목 건설업,"산업플랜트공사,건축,토목,폴리에틸렌,폴리부텐,각종폴리머 제조,기술용역"
대림통상,006570,기타 금속 가공제품 제조업,"수전금구,비데,위생도기,샤워부스,타일,양식기,무역"
대신증권,003540,금융 지원 서비스업,"유가증권 위탁매매,인수주선,자기매매 기타 금융서비스"
대웅,003090,기타 금융업,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매"
대원강업,000430,자동차 신품 부품 제조업,"차량용스프링,기계부속,시트,타이어체인,합성수지제품,철도용스파이크 제조,도매"
대원전선,006340,절연선 및 케이블 제조업,"전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대"
대원화성,024890,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입"
대유에이텍,002880,자동차 신품 부품 제조업,자동차부품(자동차용 시트)제조
더블유게임즈,192080,소프트웨어 개발 및 공급업,온라인 게임
동부건설,005960,토목 건설업,"건축공사,토목공사,전기공사,기계설비공사/비금속,철구조물 제조,판매/여객,자동차 운송,항만하역"
동성제약,002210,의약품 제조업,"의약품,화장품 제조,도매"
동양고속,084670,육상 여객 운송업,고속버스 운송/부동산 임대
동양철관,008970,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설"
동원수산,030720,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업"
롯데쇼핑,023530,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래"
롯데지주,004990,기타 금융업,지주회사
메리츠화재,000060,보험업,"손해보험(화재,해상,운송보험)"
미원에스씨,268280,기초 화학물질 제조업,에너지경화수지
부산산업,011390,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘 제조,판매"
삼광글라스,005090,유리 및 유리제품 제조업,"병유리(투명유리병/칼라유리병/박카스병/쥬스병/커피병/소주병/화장품용기),유리식기,크리스탈용기,렌지용 주방용기의 제조 판매"
삼성엔지니어링,028050,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리"
삼익악기,002450,악기 제조업,"피아노,기타,현악기,전자악기,동 부분품 제조,임대,도매"
삼천리,004690,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대
서울식품공업,004410,기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매"
성창기업지주,000180,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조"
세종공업,033530,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조"
시디즈,134790,가구 제조업,의자
신도리코,029530,컴퓨터 및 주변장치 제조업,"복사기,팩시밀리,프린터,주변기기 제조,판매"
쎌마테라퓨틱스,015540,기타 사업지원 서비스업,상품권유통
씨아이테크,004920,그외 기타 제품 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매"
아모레퍼시픽그룹,002790,기타 화학제품 제조업,지주회사
아시아나IDT,267850,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT 서비스, IT 솔루션"
아시아나항공,020560,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리"
알루코,001780,1차 비철금속 제조업,"알루미늄제품,샷시 제조"
에스제이엠홀딩스,025530,자동차 부품 및 내장품 판매업,지주회사및경영자문
엔에스쇼핑,138250,무점포 소매업,TV홈쇼핑
오뚜기,007310,기타 식품 제조업,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조"
유성기업,002920,자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매"
유양디앤유,011690,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매"
이리츠코크렙,088260,부동산 임대 및 공급업,부동산투자회사
이수페타시스,007660,전자부품 제조업,"P.C.B(인쇄회로기판),M.L.B 제조"
이아이디,093230,기타 전문 도매업,"무선통신기기부품,전시용 핸드폰모형기(ADM) 제조"
인디에프,014990,봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조"
일동홀딩스,000230,의약품 제조업,"의약품 제조,도매"
일진홀딩스,015860,기타 금융업,"전기산업용기기(개폐기,차단기,배전반),자동화시스템,자동차엔진부품,절연전선,금구류,고압선,저압선 제조,판매/전기공사,가스절연차단기"
자이에스앤디,317400,부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양"
자화전자,033240,전자부품 제조업,"Bonded magenet,플라스틱자성제품,티탄산 바륨계 반도체소자,휴대전화용 Vibration Motor,전자관,전자부품 제조"
전방,000950,방적 및 가공사 제조업,"면사,면혼방사,마혼방사,화섬사,염색사,자수사,소모사,면직물,면혼방직물,화섬직물,특수가공직물 제조,판매,수출"
제이준코스메틱,025620,기타 화학제품 제조업,화장품 제조 판매
제이콘텐트리,036420,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화 및 방송프로그램 제작, 유통, 광고"
제일기획,030000,광고업,"광고 대행/광고물,영화 제작,인쇄,출판"
지투알,035000,회사 본부 및 경영 컨설팅 서비스업,지주회사
진양폴리우레탄,010640,플라스틱제품 제조업,"폴리우레탄,폴리우레탄스폰지 제조,판매"
콤텍시스템,031820,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수"
태경비케이,014580,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영"
티웨이항공,091810,항공 여객 운송업,저가 항공운송
퍼스텍,010820,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발"
포스코인터내셔널,047050,상품 중개업,"무역(철강,화학,자동차부품),수출주선,대행,알선,가공원단,폴리우레탄,자동차시트 제조"
하이골드3호,153360,운송장비 임대업,
한국ANKOR유전,152550,신탁업 및 집합투자업,
한국내화,010040,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매"
한국주철관공업,000970,1차 철강 제조업,"수도용주철관,강관 제조"
한국콜마,161890,기타 화학제품 제조업,"화장품, 의약품"
한국화장품,123690,생활용품 도매업,화장품
한라,014790,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대"
한미반도체,042700,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대"
한섬,020000,봉제의복 제조업,"여성의류,금속 액세서리,신발,가방,선글라스 제조,판매"
한세실업,105630,봉제의복 제조업,의류 완제품
한솔홈데코,025750,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업"
한올바이오파마,009420,의약품 제조업,"의약품 제조,도매/부동산 임대"
한화손해보험,000370,보험업,손해보험
핸즈코퍼레이션,143210,자동차 신품 부품 제조업,자동차 알루미늄 휠
현대오토에버,307950,소프트웨어 개발 및 공급업,"전산실운영, 시스템구축, 전산장비 납품, SOC/건축 사업"
화승엔터프라이즈,241590,신발 및 신발 부분품 제조업,
화인베스틸,133820,1차 철강 제조업,"조선용 형강(부등변 부등후 앵글, 부등호 앵글, 등변앵글 평철 등)"
화천기계,010660,특수 목적용 기계 제조업,"선반,밀링,연삭기,CNC선반,CNC밀링,머시닝센타 제조,판매/자동차부품(실린더블럭) 제조"
효성중공업,298040,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",-
효성첨단소재,298050,화학섬유 제조업,PET타이어코드
후성,093370,기초 화학물질 제조업,"불소화물 제조,도매"
휠라홀딩스,081660,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입"
휴스틸,005010,1차 철강 제조업,"강관(배관용,구조용,유정용) 제조,도매"
3S,060310,특수 목적용 기계 제조업,반도체 웨이퍼 캐리어
EMW,079190,통신 및 방송 장비 제조업,휴대폰안테나
JYP Ent.,035900,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품
RFHIC,218410,통신 및 방송 장비 제조업,GaN 트랜지스터
SK바이오랜드,052260,기타 화학제품 제조업,"천연물질 추출물, 미생물 배양제품"
강원,114190,"구조용 금속제품, 탱크 및 증기발생기 제조업",플랜트설비(산업용 보일러)
경남제약,053950,의약품 제조업,PCB 드릴가공
고려신용정보,049720,기타 사업지원 서비스업,"채권추심, 신용조사"
광진실업,026910,1차 철강 제조업,마봉
그린플러스,186230,1차 비철금속 제조업,"첨단유리온실, 온실용자재설치공사, 알루미늄 압출/가공제품"
기산텔레콤,035460,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등"
나무기술,242040,소프트웨어 개발 및 공급업,응용소프트웨어 개발 및 공급업
나이스디앤비,130580,기타 사업지원 서비스업,기업신용조사 보고서
네패스,033640,반도체 제조업,반도체및TFT-LCD용현상액
대동금속,020400,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외"
대림제지,017650,기타 종이 및 판지 제품 제조업,골판지원지
대신밸런스제6호스팩,307750,금융 지원 서비스업,기업 인수 및 합병
대신정보통신,020180,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융S/W, OKnet, DS-NET, Output 솔루션"
더블유에프엠,035290,"서적, 잡지 및 기타 인쇄물 출판업","방과후컴퓨터상설반,교재및CD"
동국알앤에스,075970,기타 비금속 광물제품 제조업,"내화물, 페라이트, 세라믹"
동우팜투테이블,088910,"도축, 육류 가공 및 저장 처리업","육계,삼계"
동운아나텍,094170,반도체 제조업,아날로그 반도체
디아이티,110990,특수 목적용 기계 제조업,평판디스플레이 검사장비
디에이치피코리아,131030,의약품 제조업,티어린프리점안액
